name,num_atoms,pred_energy
Umbelliferone,12,0.6073375940322876
Carbendazim,14,0.6202059388160706
Cinnamic acid,11,0.6245334148406982
Thymopentin,48,0.618545651435852
Cefsulodin sodium,38,0.711546778678894
Cefonicid sodium,38,0.7012584805488586
Levamlodipine,28,0.6435438394546509
Doxepin hydrochloride,22,0.8351248502731323
Pargyline hydrochloride,13,0.8251223564147949
"2,6-Dihydroxypurine",11,0.5964041352272034
Moxidectin,48,0.6126134991645813
Quinestrol,30,0.6466940641403198
Iopromide,32,0.8605107069015503
Selexipag,35,0.6973047852516174
Grazoprevir,54,0.6790509223937988
Tipiracil hydrochloride,17,0.8028771877288818
Medroxyprogesterone,28,0.6333150863647461
Cefadroxil hydrate,27,0.6218174695968628
Cefpirome sulfate,41,0.706769585609436
S3638 Cefamandole (nafate).cdx,36,0.7038459181785583
Methoxyphenamine Hydrochloride,14,0.8157225847244263
Osalmid,17,0.6071097254753113
Sulfamonomethoxine,19,0.662199854850769
Mafenide Acetate,16,0.6766664385795593
Amlexanox,22,0.6198455095291138
Vilanterol Trifenate,54,0.6612178087234497
Cefepime Dihydrochloride Monohydrate,36,0.799150824546814
Piribedil,22,0.6180194020271301
Promestriene,27,0.6389987468719482
Fludrocortisone acetate,32,0.6294864416122437
Afloqualone,21,0.6163427233695984
Sulfaphenazole,22,0.678316593170166
Cholic acid,33,0.6384873986244202
Carbasalate Calcium,31,0.6645166873931885
Chlorobutanol,8,0.7131798267364502
Testosterone Enanthate,32,0.6313586831092834
Lifitegrast,41,0.6802144050598145
S3718 Leuprolide Acetate.cdx,91,0.6266169548034668
Topiroxostat,19,0.6055493354797363
Isavuconazole,31,0.6281688809394836
Ramosetron Hydrochloride,22,0.8270817995071411
Velpatasvir,65,0.6219272613525391
Umeclidinium bromide,33,3.1176834106445312
Balsalazide disodium,30,0.7214691042900085
Lumefantrine,35,0.6560492515563965
Ethidium bromide,25,3.078636407852173
Sarpogrelate hydrochloride,32,0.8202869892120361
Ethopabate,17,0.6092877388000488
Sulfachloropyridazine,18,0.6574454307556152
Flibanserin,28,0.6641721725463867
Calcipotriene,32,0.6192293167114258
4-Biphenylacetic acid,16,0.6292527914047241
Glucosamine hydrochloride,13,0.7840529084205627
Boceprevir,39,0.634164571762085
Sodium benzoate,10,0.7177425026893616
Metaxalone,16,0.6133443117141724
Levothyroxine sodium,25,0.8126389980316162
Iron sucrose,44,0.559820294380188
Rotenone (Barbasco),31,0.6080136895179749
Tacrine hydrochloride hydrate,17,0.5467312932014465
Quinidine sulfate,59,0.7351638674736023
Flupenthixol dihydrochloride,32,0.8185176849365234
Benznidazole,19,0.6275641918182373
Colchicine,30,0.60596764087677
Cinchonine.cdx,24,0.6384632587432861
Ilaprazole,26,0.6524237394332886
Amitraz,22,0.6089420318603516
p-Coumaric Acid,12,0.6181259155273438
Tauroursodeoxycholic Acid,38,0.7192589044570923
Caryophyllene oxide,19,0.7470443248748779
Nordihydroguaiaretic acid,22,0.6085323691368103
(+)-Borneol,11,0.6195511817932129
Tetramethylpyrazine,10,0.5963559150695801
Harmine hydrochloride,17,0.8210948705673218
Quercitrin,32,0.6009573340415955
Loganin,29,0.6090269088745117
Isoquercitrin,33,0.602625846862793
Gamma-Oryzanol,47,0.6312606930732727
Histamine,8,0.5935605764389038
Tanshinone IIA sulfonate (sodium),27,0.7302846908569336
Palmatine,26,0.6101893186569214
Tyrosol,10,0.604712963104248
Dehydroandrographolide Succinate Potasium Sa,40,0.5811024904251099
Ligustrazine hydrochloride,11,0.8184740543365479
Lappaconitine,46,0.6224343180656433
Norcantharidin,12,0.5987969636917114
Sinomenine hydrochloride,26,0.957566499710083
Echinacoside,55,0.6027476787567139
Liquiritin,30,0.6068148612976074
4-Hydroxybenzoic acid,10,0.60542231798172
Betaine,8,0.6177321672439575
Eupatilin,25,0.599690318107605
Spermine,14,0.5886930227279663
Mesterolone,26,0.7037156820297241
L-Cycloserine,7,0.5864695310592651
Zinc Undecylenate,27,0.5712189078330994
Ginsenoside Re,72,0.6235803365707397
Pyrogallol,9,0.5967509746551514
L-Rhamnose monohydrate,12,0.602418839931488
Arteether,25,0.6255055665969849
Isopsoralen,14,0.610630989074707
Scopoletin,14,0.602234959602356
Protopine,26,0.6086779236793518
Trigonelline Hydrochloride,11,0.7937366962432861
Dehydroandrographolide,25,0.6232464909553528
Imperatorin,20,0.6123843789100647
Panaxatriol,38,0.6303991079330444
Hederacoside C,88,0.6219955086708069
Astragaloside IV,58,0.6301321983337402
Ginkgolide C,32,0.616059422492981
Succinic acid,8,0.5776137709617615
Palmitic acid,18,0.6171773672103882
Helicide,21,0.5952765941619873
Gentisic acid,11,0.595767617225647
Lathyrol,25,0.6151635050773621
Betulin,36,0.6768100261688232
(-)-Epicatechin gallate,32,0.6029984951019287
Forsythin,40,0.607444167137146
Swertiamarin,26,0.6042383909225464
Nicergoline,32,0.76882004737854
Capmatinib (INCB28060),31,0.6214150190353394
Plerixafor 8HCl (DB06809),44,0.8242084980010986
Leucovorin Calcium Pentahydrate,40,1.2028053998947144
Ibandronate sodium,21,0.6917426586151123
L-Arginine HCl,13,0.8040653467178345
Thiamine HCl (Vitamin B1),20,0.797417402267456
Palonosetron HCl,25,1.073239803314209
Solifenacin succinate,36,0.617068886756897
Besifloxacin HCl (Besivance),29,0.8145960569381714
Amprolium HCl,20,0.8202757835388184
Bacitracin,99,0.6296439170837402
Ceritinib (LDK378),38,0.6728339195251465
abemaciclib (LY2835219),42,0.7209180593490601
Ceftriaxone Sodium Trihydrate,39,0.6437169313430786
Chloroquine Phosphate,32,0.7094939947128296
Chlortetracycline HCl,35,0.8642529249191284
Eprazinone 2HCl,30,0.8176257610321045
Sodium Gluconate,14,0.6751282215118408
Batyl alcohol,24,0.6114850044250488
Guaiacol,9,0.599173903465271
Bulleyaconi cine A,49,0.6253191232681274
Catalpol,28,0.6111927628517151
Ginsenoside Rg1,59,0.6234833002090454
Ginsenoside Rb1,81,0.6189258098602295
Galanthamine,22,0.607822060585022
Harmine,16,0.6079185009002686
D-Pinitol,13,0.5679123997688293
D-Galactose,12,0.5686112642288208
Glucosamine sulfate,17,0.690400242805481
Camphor,11,0.6195511817932129
Tetrahydropalmatine hydrochloride,27,0.8257006406784058
Allantoin,11,0.5852335691452026
Lawsone,13,0.6067692637443542
Sophoridine,22,0.6910879611968994
Hydroxy Camptothecine,27,0.6211896538734436
Hederagenin,37,0.639865517616272
Indigo,20,0.6078826189041138
Daminozide,11,0.5984557867050171
Menadiol Diacetate,19,0.6119298934936523
Benzyl isothiocyanate,10,0.6658673286437988
L-5-Hydroxytryptophan,16,0.618184506893158
alpha-Asarone,15,0.5965884327888489
Harmaline,16,0.6079185009002686
Drostanolone Propionate,30,0.6372776031494141
Trenbolone acetate,25,0.6324813365936279
Methandrostenolone,25,0.6587977409362793
Thymidine,17,0.5984365940093994
Melibiose,23,0.5708122253417969
Maltitol,23,0.5712413787841797
Tannic acid,122,0.5929915904998779
Flavone,17,0.6085035800933838
Protocatechuic acid,11,0.6025720834732056
(-)-Borneol,12,0.6443954706192017
Pyridoxine,12,0.5928769111633301
Cefuroxime axetil,37,0.6082826852798462
Potassium acetate,5,0.5494042634963989
Cefcapene Pivoxil Hydrochloride,41,0.7993613481521606
Cefotiam hydrochloride,37,0.7887471318244934
Brivudine,19,0.7814855575561523
Methyl 4-hydroxybenzoate,11,0.6015675067901611
L(+)-Arabinose,10,0.568871259689331
L-Tryptophan,15,0.6249003410339355
D-(+)-Trehalose dihydrate,25,0.5871729850769043
Guaiazulene,15,0.6841030120849609
Thioctic acid,12,0.6436678171157837
Oxaceprol,12,0.5936239957809448
Ceftizoxime,26,0.6084720492362976
Atenolol,19,0.6107975244522095
Acotiamide hydrochloride,35,0.8083571195602417
Bedaquiline fumarate,45,0.7723115682601929
Asunaprevir,51,0.6745144128799438
Delamanid,38,0.6619032025337219
"TMC-435, TMC-435350",55,0.6803249716758728
Azathramycin,53,0.6127691268920898
Anamorelin,40,0.6244163513183594
Chlorthalidone,22,0.6866363883018494
Madecassoside,71,0.6213501691818237
Propacetamol hydrochloride,20,0.810370922088623
Elagolix Sodium,46,0.7260979413986206
Tiamulin fumarate,42,0.6353558301925659
Nadolol,22,0.6213123798370361
Sophoricoside,31,0.6070905923843384
Propantheline bromide,28,3.0367074012756348
Eperisone hydrochloride,20,0.8229762315750122
Neticonazole Hydrochloride,22,0.8183913230895996
Valpromide,10,0.607048749923706
Methylcobalamin,93,0.6872789263725281
Nilutamide,22,0.6510570049285889
Ibudilast,17,0.607961893081665
Dalbavancin,128,0.6548384428024292
Gadopentetate Dimeglumine,54,0.6039687395095825
Iproniazid,13,0.6045681834220886
Propiverine hydrochloride,28,0.8205978870391846
Proxyphylline,17,0.5973827838897705
Teprenone,24,0.6152604818344116
Octenidine Dihydrochloride,42,0.8305771350860596
Ioversol,33,0.8526401519775391
Crisaborole (AN2728),19,0.6090261340141296
Levocetirizine Dihydrochloride,29,0.8151663541793823
TriacetonaMine,11,0.615354597568512
Xanthinol Nicotinate,31,0.6092005372047424
Sulfamethoxazole sodium,18,0.6643860340118408
Robenidine Hydrochoride,23,0.8090723752975464
Calcium Dobesilate,13,0.6169677376747131
Maltol,9,0.5846216678619385
Fumaric acid,8,0.5776137709617615
Usnic acid,25,0.604767382144928
Tropine,12,0.6584458947181702
Pyrantel Pamoate ,43,0.6336573362350464
L-Cysteine HCl,8,0.7559794783592224
Diatrizoate sodium,21,0.8207100629806519
Saccharin,12,0.6663495302200317
Maltose,24,0.5871520042419434
Piperonyl butoxide,24,0.6040587425231934
Tolmetin,19,0.6211657524108887
Aceclofenac,23,0.6504207849502563
Mosapride,29,0.6518269777297974
Indole-3-carboxylic acid,12,0.6223433017730713
Pyridoxal 5-phosphate monohydrate,18,0.6838502287864685
Cefazedone,33,0.6225242614746094
Cephapirin Benzathine,76,0.6157515048980713
Taurolidine,17,0.663439154624939
Menbutone,19,0.6213405132293701
Nikethamide,13,0.6002983450889587
Cytosine,8,0.5977473258972168
Sulfogaiacol,14,0.6238040924072266
cis-Aconitic acid,12,0.583351731300354
Glycocholic acid,37,0.6375443935394287
Lactobionic acid,24,0.5794992446899414
Iminostilbene,15,0.7219527959823608
Fimasartan,36,0.6539357900619507
Efonidipine,45,0.660789430141449
Oxyclozanide,22,0.6297919154167175
Indobufen,22,0.6206923723220825
Faropenem Sodium,23,0.7187941074371338
Cefodizime Sodium,40,0.6881086230278015
Lynestrenol,25,0.7209751605987549
Tilorone dihydrochloride,32,0.8204847574234009
Capsaicin,22,0.608604907989502
Nicarbazin,31,0.618529200553894
Sulfalene(SMPZ),19,0.661887526512146
Sorbic acid,8,0.608816921710968
Isoprinosine,79,0.6153824329376221
Valproic acid sodium salt (Sodium valproate),11,0.6285178065299988
"5,5-Dimethyloxazolidine-2,4-dione",9,0.6039732694625854
Notoginsenoside R1,68,0.6218674182891846
Veratric acid,13,0.6043236255645752
Vindoline,35,0.6242066025733948
Fusidine,40,0.63255375623703
Clindamycin,27,0.6463769674301147
Clindamycin HCl ,28,0.801821231842041
Clindamycin palmitate HCl,45,0.8105382919311523
Isotretinoin ,22,0.6333129405975342
Ulipristal acetate,37,0.6306161880493164
spiramycin,59,0.6136713027954102
Propranolol HCl,20,0.8223366737365723
(+)-Catechin,21,0.6006904244422913
Scutellarin,33,0.6121397018432617
Vandetanib (ZD6474),30,0.7635741233825684
Enrofloxacin,26,0.620437741279602
Hypoxanthine,10,0.5966595411300659
(R)-baclofen,14,0.6490810513496399
Miltefosine (Hexadecylphosphocholine),27,0.6877883076667786
Ambroxol HCl,19,0.783165693283081
Alogliptin,25,0.6133899092674255
Hygromycin B,40,0.6041507124900818
Amikacin disulfate,50,0.7058112621307373
Geneticin (G418 Sulfate),44,0.7045028805732727
Mozavaptan,32,0.6129559874534607
Prazosin HCl,29,0.8134093284606934
Penicillamine (Cuprimine),9,0.6179335117340088
Sarafloxacin HCl,29,0.8187397718429565
Lisinopril (Zestril),29,0.620781660079956
Fosinopril sodium (Monopril),40,0.7194902300834656
Vinpocetine (Cavinton),27,0.6231254935264587
Dichlorphenamide (Diclofenamide),16,0.6423103213310242
Tobramycin,34,0.5949376821517944
Vancomycin HCl (Vancocin),107,0.9206154346466064
Inulin,24,0.5432177186012268
Zanamivir (Relenza),24,0.6088919639587402
Sulfapyridine (Dagenan),17,0.6702427864074707
Vonoprazan Fumarate (TAK-438),32,0.6673834323883057
Vortioxetine (Lu AA21004) hydrobromide,22,2.941047430038452
Plerixafor,36,0.6252483129501343
Pemirolast (BMY 26517) potassium,18,0.5605874061584473
Sodium Monofluorophosphate,7,0.6371166110038757
"Duvelisib (IPI-145, INK1197)",30,0.6570509076118469
Netilmicin Sulfate,91,0.7073595523834229
"Venetoclax (ABT-199, GDC-0199)",61,0.6809120178222656
VX-661,37,0.6518123745918274
Empagliflozin (BI10773),31,0.651195228099823
Flavoxate HCl,30,0.8189849853515625
Mildronate,10,0.6201928853988647
Succinylcholine Chloride Dihydrate,24,0.7890256643295288
Terbutaline Sulfate,37,0.7216799259185791
Macitentan,32,0.7555125951766968
Embelin,21,0.6027997732162476
Erlotinib(OSI-744),30,0.8207201957702637
Pemetrexed,33,0.7253814935684204
Gemcitabine HCl (Gemzar),19,0.801393985748291
Imiquimod,18,0.6096246242523193
Bleomycin sulfate,102,0.7013102769851685
Carboplatin,13,0.5728213787078857
Oxaliplatin (Eloxatin),15,0.5796400308609009
Perifosine (KRX-0401),31,0.6891762018203735
Camptothecin,26,0.6230499744415283
Oxibendazole,18,0.6119747161865234
Irsogladine,16,0.629630446434021
Danofloxacin Mesylate,33,0.7195150852203369
Pamidronate Disodium,15,0.6805832386016846
Gabapentin Hydrochloride,13,0.8179209232330322
Galanthamine hydrobromide,22,3.0297677516937256
Granisetron HCl,24,0.8253887891769409
Ketoconazole,36,0.6597051620483398
Cefoselis sulfate,41,0.7008949518203735
Dorzolamide HCL,20,0.7878037095069885
Mizoribine (Bredinin),18,0.5899987816810608
Dinoprostone,25,0.6157822608947754
Risedronate sodium,18,0.7131573557853699
Varenicline tartrate,26,0.6263502836227417
Marbofloxacin,26,0.6107820272445679
Perindopril Erbumine (Aceon),33,0.6361457109451294
Irbesartan (Avapro),32,0.6206750273704529
Norfloxacin (Norxacin),23,0.6160504817962646
Cidofovir (Vistide),18,0.6771677136421204
Ibuprofen Lysine (NeoProfen),25,0.6209373474121094
Tripelennamine HCl,20,0.8321479558944702
Abacavir sulfate,47,0.7337250113487244
Amikacin hydrate,43,0.5732837319374084
Risperidone (Risperdal),30,0.6126497387886047
Alendronate sodium trihydrate,18,0.6613161563873291
Oxacillin sodium monohydrate,31,0.714577317237854
Methyldopa (Aldomet),15,0.6192299127578735
Cytarabine,17,0.595703125
Torsemide (Demadex),24,0.6754823327064514
Eplerenone,32,0.6252872943878174
Beta Carotene,40,0.6720020771026611
Deferiprone,10,0.5992254018783569
(-)-Tetramisole ,16,0.8148322105407715
D-Cycloserine,7,0.5864695310592651
Sodium butyrate,7,0.6989647150039673
Taurine,7,0.658689558506012
Fudosteine,11,0.584183931350708
Gabapentin (Neurontin),12,0.6284255385398865
Creatinine,8,0.5970970392227173
Neratinib (HKI-272),40,0.657414436340332
R935788 (Fostamatinib disodium),42,0.7164514064788818
(-)-Huperzine A (HupA),19,0.6253963708877563
Diosmin,43,0.6014325618743896
Donepezil HCl (Aricept),29,0.8271839618682861
Itraconazole (Sporanox),49,0.6607688665390015
Neostigmine bromide (Prostigmin),17,2.8081562519073486
Salbutamol sulfate (Albuterol),22,0.7193373441696167
Methacycline hydrochloride (Physiomycine),35,0.996789813041687
7-Aminocephalosporanic acid,19,0.5950889587402344
PTC124 (Ataluren),21,0.6230604648590088
L-Glutamine,10,0.5962235927581787
Ketanserin (Vulketan Gel),29,0.6168573498725891
Lomefloxacin hydrochloride (Maxaquin),26,0.8120836019515991
Hydralazine hydrochloride,13,0.8284873962402344
Neomycin sulfate,47,0.7075594067573547
Amiloride hydrochloride dihydrate,18,0.7945857048034668
Adenine sulfate,25,0.7170476913452148
ATP (Adenosine-Triphosphate),33,0.7025413513183594
Meclizine dihydrochloride,30,0.8248358964920044
Procarbazine hydrochloride (Matulane),17,0.8194640874862671
Ticlopidine hydrochloride,18,0.8169280290603638
Trazodone hydrochloride (Desyrel),27,0.8186658620834351
Disodium Cromoglycate,36,0.7131468057632446
Epalrestat,21,0.6711742877960205
Tranexamic acid (Transamin),11,0.6191840171813965
Flubendazole (Flutelmium),23,0.6209216713905334
NAD+,44,0.689012348651886
Streptomycin sulfate,99,0.7101883888244629
Clindamycin phosphate,31,0.6835671663284302
Etidronate (Didronel),11,0.6333005428314209
Lornoxicam (Xefo),23,0.6743134260177612
Gadodiamide Hydrate,31,0.5915502309799194
Capreomycin Sulfate,55,0.7259272336959839
D-Phenylalanine,12,0.6229349374771118
Nefopam HCl,20,0.8308980464935303
Paromomycin Sulfate,50,0.714645266532898
Proflavine Hemisulfate,37,0.7383609414100647
Sodium ascorbate,14,0.6883560419082642
Bismuth Subcitrate Potassium,32,0.556926965713501
Clodronate Disodium,13,0.6738282442092896
Colistin Sulfate,187,0.7219594717025757
Cyclo(RGDyK),58,0.6653060913085938
Dexamethasone Sodium Phosphate,36,0.733747661113739
Oseltamivir Phosphate,27,0.7053399085998535
Histamine Phosphate,18,0.6983982920646667
Dibutyryl-cAMP (Bucladesine),33,0.6797874569892883
Pyrilamine maleate,29,0.6200957894325256
Oleuropein,39,0.5938401222229004
Monomethyl auristatin E (MMAE),52,0.6061272621154785
ODM-201,28,0.6530476808547974
Phytol,21,0.612726092338562
Citral,12,0.598433256149292
Valproic acid,10,0.6095666885375977
Vanillyl Butyl Ether,15,0.5970391035079956
L-Lysine hydrochloride,11,0.8028522729873657
lutein,42,0.6207112669944763
Olivetol,13,0.604500412940979
Methyl salicylate,11,0.6073520183563232
Cinnamaldehyde,11,0.595230221748352
Nuciferine,23,0.6104769110679626
L-SelenoMethionine,9,0.7430957555770874
Sodium Aescinate,81,0.6473214030265808
Carvacrol,11,0.6081830859184265
cis-Anethole,11,0.6057449579238892
isoleucine,9,0.6131771206855774
L-Leucine,9,0.6153435111045837
Proanthocyanidins,43,0.6058672666549683
Bornyl acetate,15,0.6326535940170288
DL-Glutamine,10,0.5962235927581787
Vincamine,27,0.6286407709121704
Sodium Houttuyfonate,21,0.7160927057266235
Ribostamycin Sulfate,36,0.7062544822692871
Tetramisole HCl,15,0.8262184858322144
Vitamin A Palmitate,38,0.6275801658630371
Amoxapine,22,0.6664316654205322
Minocycline HCl,36,1.0182511806488037
Apramycin Sulfate,44,0.7148177623748779
Cephalexin (Cefalexin),25,0.6097370386123657
"Binimetinib (MEK162, ARRY-162, ARRY-438162)",27,0.7591999769210815
Aceclidine Hydrochloride,14,0.8999689817428589
"9-Aminoacridine
9-Aminoacridine
Aminoacrid",15,0.6283509731292725
anisindione,19,0.6071644425392151
anisotropine methylbromide,21,2.932563543319702
bendroflumethiazide,27,0.6890066266059875
bentiromide,30,0.621111273765564
benzthiazide,26,0.6830829381942749
bephenium hydroxynaphthoate,33,0.6320561170578003
Calcium Gluceptate,31,0.6230897903442383
camylofine chlorhydrate,25,0.8136661052703857
Potassium Canrenoate,30,0.6002199649810791
carbadox,19,0.6179568767547607
Carbenoxolone disodiuM,45,0.7365975379943848
ceftazidime pentahydrate,43,0.6309198141098022
cephapirin sodium,29,0.6948577761650085
cinoxacin,19,0.6088382005691528
clofoctol,24,0.6618865728378296
DicycloMine  Hydrochloride,23,0.8228926658630371
diperodon hydrochloride,30,0.8219751119613647
disopyramide phosphate,30,0.7208552360534668
ethoxzolamide,16,0.6810282468795776
fosfomycin tromethamine,16,0.6592546105384827
glafenine hydrochloride,27,0.8151216506958008
IMipraMine hydrochloride,22,0.8425503969192505
isoetharine mesylate,22,0.7063180208206177
mepenzolate bromide,26,3.0117034912109375
mesoridazine besylate,36,0.689263641834259
metaproterenol sulfate,35,0.7167572975158691
metaraminol bitartrate,22,0.613952100276947
meticrane,17,0.6709703207015991
Misoprostol,27,0.6185532808303833
oxelaidin citrate,37,0.6205532550811768
pasiniazid,21,0.6115679740905762
pentoxifylline,20,0.6048269271850586
phthalylsulfacetamide,25,0.6727298498153687
pimozide,34,0.62192702293396
piromidic acid,21,0.6140074729919434
proadifen hydrochloride,27,0.8233290910720825
procyclidine hydrochloride,22,0.8267477750778198
ractopamine hydrochloride,23,0.8197050094604492
tacrine hydrochlorid,16,0.8301465511322021
terfenadine,35,0.622006893157959
Thioridazine hydrochloride,26,0.8127126693725586
tolmetin sodium,22,0.6431299448013306
Ebastine,35,0.6217329502105713
Tazemetostat (EPZ-6438),42,0.6102965474128723
trimipramine maleate,30,0.6230636835098267
Rilpivirine,28,0.6068435907363892
Sorafenib,32,0.6631665229797363
Selinexor (KPT-330),31,0.6580801010131836
guanethidine sulfate,33,0.7324321269989014
Aceclidine HCl,14,0.8999689817428589
Ribociclib (LEE011),32,0.6144747734069824
Triapine,13,0.6535418629646301
Trelagliptin,26,0.6109650135040283
AZD9291,37,0.6158574819564819
Ascomycin (FK520),58,0.6120412349700928
Puromycin 2HCl,36,0.8182253837585449
Rilmenidine Phosphate,18,0.7285802364349365
Micafungin Sodium,90,0.7061386108398438
Zotarolimus (ABT-578),70,0.6153645515441895
Amifostine,15,0.7011134624481201
Biapenem,25,0.6248638033866882
Caspofungin Acetate,90,0.6245864629745483
Paliperidone,31,0.6113779544830322
Teicoplanin,185,0.600956916809082
Lomitapide,50,0.6735238432884216
Erythromycin Cyclocarbonate,56,0.6160967350006104
Glasdegib (PF-04449913),28,0.6137230396270752
Abscisic Acid (Dormin),19,0.6244405508041382
Heparin sodium,85,0.6360368728637695
Nedaplatin,8,0.5326294898986816
Clopidol,11,0.6246297359466553
Obeticholic Acid,31,0.6344579458236694
Hydroxychloroquine Sulfate,28,0.7172107696533203
LCZ696,66,0.6741135120391846
PF-06463922,30,0.6083354949951172
Ledipasvir (GS5885),65,0.6402342319488525
Lomitapide Mesylate,55,0.725890040397644
Isepamicin Sulphate,46,0.7076773643493652
Picropodophyllin (PPP),32,0.605435848236084
BAF312 (Siponimod),37,0.6614583730697632
Indoximod (NLG-8189),16,0.6237332820892334
Docetaxel Trihydrate,61,0.6389742493629456
Pemetrexed Disodium Hydrate,34,0.5849368572235107
Dasatinib Monohydrate,34,0.6542458534240723
Sunitinib,29,0.6124914288520813
Erlotinib,29,0.6081485748291016
PD 0332991 (Palbociclib) HCl,34,0.8374911546707153
PD 0332991 (Palbociclib) Isethionate,40,0.7051950097084045
(S)-crizotinib,30,0.6544529795646667
Combretastatin A4,23,0.6052885055541992
Afatinib (BIBW2992) Dimaleate,50,0.6547743082046509
Marimastat (BB-2516),23,0.6246744394302368
Cyclo (-RGDfK),50,0.6673624515533447
Gentamicin Sulfate,50,0.6669764518737793
Pexidartinib (PLX3397),29,0.6744916439056396
"Cobimetinib (GDC-0973, RG7420)",30,0.8836872577667236
Tenofovir Alafenamide (GS-7340),33,0.6573874950408936
Cilengitide trifluoroacetate,49,0.6638886332511902
Favipiravir (T-705),11,0.5860259532928467
"Peficitinib (ASP015K, JNJ-54781532)",24,0.6254062652587891
Entrectinib (RXDX-101),41,0.6210689544677734
Sotagliflozin (LX4211),29,0.641144871711731
Vorapaxar (SCH 530348),40,0.6332444548606873
CB-5083,31,0.6147654056549072
Fumagillin,34,0.6193995475769043
Riociguat (BAY 63-2521),31,0.6200758814811707
Resiquimod,23,0.6232320070266724
Radotinib,39,0.6610150337219238
Ripasudil (K-115),25,0.8128495216369629
Ozanimod (RPC1063),30,0.6174871921539307
Sitafloxacin hydrate,59,0.6611679792404175
Pimavanserin,72,0.6234829425811768
Oclacitinib maleate,31,0.6780567169189453
Acalabrutinib (ACP-196),35,0.612633228302002
AG-120 (Ivosidenib).cdx,41,0.6564385890960693
Halofuginone,24,0.7639551758766174
Eliglustat (Tartrate),31,0.605448842048645
ETC-1002,24,0.6193071603775024
AG-221 (Enasidenib),33,0.6600819826126099
Dihydrostreptomycin sulfate,95,0.705321729183197
DEET,14,0.6082055568695068
Sivelestat (ONO-5046),30,0.6680635213851929
Eprodisate (disodium),13,0.6627048254013062
2-Aminoheptane,8,0.6031176447868347
Tyloxapol,65,0.5731996297836304
Halothane,7,0.7484984993934631
Triacetin,15,0.5768576860427856
Benzyl alcohol,8,0.607431173324585
Benzyl benzoate,16,0.6143146753311157
Pralidoxime (chloride),11,0.7980544567108154
Sisomicin sulfate,87,0.705417811870575
Eflornithine hydrochloride hydrate,14,0.7986223697662354
Folic acid,32,0.6192898154258728
"Olmutinib (HM61713, BI 1482694)",35,0.6279354095458984
Fomepizole (Antizol),6,0.6017013788223267
Glutathione,20,0.6239660978317261
Sildenafil,33,0.6672979593276978
Alosetron Hydrochloride,23,0.8247721195220947
Netupitant,41,0.6625346541404724
D panthenol,14,0.6048620939254761
Vitamin E,31,0.6140778660774231
Cefradine,25,0.6097370386123657
Kanamycin sulfate,40,0.7075064182281494
MK-4827(Niraparib) tosylate,35,0.7007943391799927
Polymyxin B sulphate,90,0.7257905006408691
Eugenol,12,0.6029981970787048
Rivastigmine,18,0.6142926812171936
Aprotinin,1,0.7503787279129028
LY333531 HCl,36,0.8380389213562012
D-(+)-Cellobiose,23,0.5723620653152466
L-Glutamic acid monosodium salt,11,0.6097337603569031
LOXO-101(sulfate),36,0.7268612384796143
4-Aminobutyric acid,7,0.5948141813278198
Choline bitartrate,17,0.6166831851005554
Oleic Acid,20,0.6177896857261658
Latanoprost,31,0.6160564422607422
(+)-Catechin hydrate,21,0.6006904244422913
ARRY-380 (ONT-380),36,0.6199707984924316
JNJ-42756493 (Erdafitinib),33,0.6103057265281677
Y-39983 HCl,24,0.82011878490448
Sodium ferulate,15,0.717415452003479
Danshensu,14,0.6149672269821167
LCI699,17,0.620479166507721
CP21R7 (CP21),24,0.614133358001709
Troglitazone (CS-045),31,0.6390590667724609
TAS-102,57,0.8108652830123901
Omarigliptin (MK-3102),27,0.6856609582901001
Tirofiban Hydrochloride,32,0.8145793676376343
"Voxelotor(GBT440, GTx011)",25,0.6062754392623901
Tofogliflozin(CSG 452),29,0.6362743377685547
Sodium dichloroacetate (DCA),7,0.6421543955802917
Gilteritinib (ASP2215),40,0.6132050156593323
Tucidinostat (Chidamide),29,0.6154395341873169
Ipragliflozin (ASP1941),28,0.618212103843689
Citicoline sodium,32,0.7105041742324829
Phenethyl alcohol,9,0.6108859777450562
Penicillin V potassium salt,26,0.5856218338012695
Chondroitin sulfate,33,0.6399295330047607
Imipenem,23,0.6379414200782776
Ceftazidime,37,0.6212484836578369
Pirenzepine dihydrochloride,28,0.8194565773010254
Carmustine,12,0.6085934042930603
Cangrelor Tetrasodium,48,0.7390243411064148
Bilastine,34,0.626835823059082
Cesium chloride,2,0.5547380447387695
Travoprost,35,0.6533725261688232
Boldenone Undecylenate,36,0.6302471160888672
Acamprosate CalciuM,12,0.6209640502929688
Calcium gluconate,28,0.9230492115020752
Octocrylene,27,0.6158781051635742
L-Citrulline,12,0.6075812578201294
Vitamin E Acetate,34,0.6239847540855408
Glycylglycine,9,0.5890428423881531
VitaMin U,11,0.7496688365936279
Tylosin,64,0.6145665645599365
Sodium Demethylcantharidate,14,0.6246746778488159
L-Theanine,12,0.6021665930747986
Citropten,15,0.6004712581634521
Protoporphyrin IX,42,0.6246696710586548
Pyrithioxin,24,0.6576074361801147
Thymol,11,0.6077831983566284
Casanthranol,1,0.7503787279129028
Homotaurine,8,0.6675438284873962
Taurocholic acid sodium salt hydrate,42,0.6978791952133179
N-Acetylneuraminic acid,22,0.6059137582778931
DL-Citrulline,12,0.6075812578201294
Calcium folinate,36,1.2491341829299927
